num_slices,num_vnfs_per_slice,max_accepted_in_scenario,method,total_energy,total_latency,runtime_sec,total_bandwidth,accepted,energy_per_accepted,latency_per_accepted,accepted_round,gain_energy_vs_worst_%,gain_latency_vs_worst_%,gain_runtime_vs_worst_%,gain_energy_vs_baseline_%,gain_latency_vs_baseline_%,gain_runtime_vs_baseline_%
18,2,18,Best Fit,31.029999999999987,54.0,0.00407075881958,1040.0,18.0,1.7238888888888881,3.0,18.0,0.0,15.625,99.94992163413269,-112.27980160766195,-125.0,93.95135292158805
18,3,18,A*,36.148750000000014,44.0,0.252133846282959,1960.0,18.0,2.0082638888888895,2.4444444444444446,18.0,30.98090692124103,53.68421052631579,98.68363371098445,0.0,0.0,0.0
18,3,18,Energy-Aware A*,39.92375000000001,61.0,0.951585054397583,2810.0,18.0,2.2179861111111117,3.388888888888889,18.0,23.773269689737457,35.78947368421053,95.03186698173705,-10.442961374874642,-38.63636363636363,-277.4126593577841
18,3,18,First Fit,43.59125,87.0,0.0056452751159667,2830.0,18.0,2.421736111111111,4.833333333333333,18.0,16.770883054892607,8.421052631578947,99.97052656767653,-20.58854040596144,-97.72727272727273,97.76100067516074
18,3,18,Best Fit,50.00499999999999,95.0,0.0079238414764404,2750.0,18.0,2.778055555555555,5.277777777777778,18.0,4.525059665871157,0.0,99.95863039432086,-38.33120094055803,-115.90909090909092,96.85728766952303
18,3,18,FABO,50.16374999999999,74.0,18.206748485565186,2090.0,18.0,2.7868749999999998,4.111111111111111,18.0,4.221957040572819,22.105263157894736,4.944336937270982,-38.77035858777958,-68.18181818181817,-7121.064824883739
18,3,18,ABO,52.37500000000001,77.0,19.153775691986084,2090.0,18.0,2.9097222222222228,4.277777777777778,18.0,0.0,18.947368421052634,0.0,-44.8874442408105,-75.0,-7496.669774549278
20,2,20,Energy-Aware A*,12.675000000000002,50.0,0.1664667129516601,2000.0,20.0,0.6337500000000001,2.5,20.0,60.316217908578565,30.555555555555557,98.25225394539005,15.752741774675966,-78.57142857142857,-124.04944277403229
20,2,20,A*,15.045000000000002,28.0,0.0742990970611572,1120.0,20.0,0.7522500000000001,1.4,20.0,52.89605510331871,61.111111111111114,99.21992840822521,0.0,0.0,0.0
20,2,20,First Fit,18.755000000000003,72.0,0.0062270164489746,1600.0,20.0,0.9377500000000001,3.6,20.0,41.28052598622414,0.0,99.93462210409689,-24.659355267530746,-157.14285714285714,91.61898771952907
20,2,20,ABO,20.1025,40.0,7.820555210113525,800.0,20.0,1.005125,2.0,20.0,37.06167814652472,44.44444444444444,17.891425432877632,-33.61581920903953,-42.857142857142854,-10425.774228018217
20,2,20,FABO,24.70499999999999,40.0,9.524651050567629,800.0,20.0,1.2352499999999995,2.0,20.0,22.651847213525365,44.44444444444444,0.0,-64.20737786640072,-42.857142857142854,-12719.336206370963
20,2,20,Best Fit,31.93999999999999,60.0,0.0045878887176513,1120.0,20.0,1.5969999999999995,3.0,20.0,0.0,16.666666666666664,99.9518314246549,-112.29644400132925,-114.28571428571428,93.82510838069147
20,3,20,A*,37.36375,52.0,0.2813386917114258,2320.0,20.0,1.8681875000000001,2.6,20.0,33.95129927523422,50.943396226415096,98.54642618820624,0.0,0.0,0.0
20,3,20,Energy-Aware A*,44.688750000000006,70.0,1.0040795803070068,3220.0,20.0,2.2344375000000003,3.5,20.0,21.002739968181004,33.9622641509434,94.81228915222162,-19.60456324646215,-34.61538461538461,-256.89352722835207
20,3,20,First Fit,47.06750000000001,97.0,0.0078635215759277,3270.0,20.0,2.3533750000000007,4.85,20.0,16.79777267102703,8.49056603773585,99.95937206872716,-25.971028068649442,-86.53846153846155,97.2049626277521
20,3,20,Best Fit,51.24,106.0,0.0074975490570068,3160.0,20.0,2.5620000000000003,5.3,20.0,9.421955099876255,0.0,99.96126291447646,-37.1382690441939,-103.84615384615385,97.33504516872597
20,3,20,ABO,54.57000000000001,95.0,19.35496425628662,2630.0,20.0,2.7285000000000004,4.75,20.0,3.5354428142124674,10.377358490566039,0.0,-46.05065069753439,-82.6923076923077,-6779.595600074575
20,3,20,FABO,56.57,92.0,19.11073327064514,2600.0,20.0,2.8285,4.6,20.0,0.0,13.20754716981132,1.2618519073841825,-51.40343247131243,-76.92307692307693,-6692.785291774716
